results_file,config_name,signal,snr,rho,model,layers,act,solver,alpha,K,L,variant,local_method,levels_up,ale_tag,shap_tag,shap_method,shap_sample_method,shap_sample_size,cv_r2,max_r2,ale_bias2_d1,shap_bias2_d1,ale_stddev_d1,shap_stddev_d1,rel_stddev_reduction_d1,ale_bias2_d2,shap_bias2_d2,ale_stddev_d2,shap_stddev_d2,rel_stddev_reduction_d2,ale_bias2_d3,shap_bias2_d3,ale_stddev_d3,shap_stddev_d3,rel_stddev_reduction_d3,ale_bias2_d4,shap_bias2_d4,ale_stddev_d4,shap_stddev_d4,rel_stddev_reduction_d4,ale_bias2_d5,shap_bias2_d5,ale_stddev_d5,shap_stddev_d5,rel_stddev_reduction_d5,ale_bias2_d6,shap_bias2_d6,ale_stddev_d6,shap_stddev_d6,rel_stddev_reduction_d6,ale_bias2_d7,shap_bias2_d7,ale_stddev_d7,shap_stddev_d7,rel_stddev_reduction_d7,ale_bias2_d8,shap_bias2_d8,ale_stddev_d8,shap_stddev_d8,rel_stddev_reduction_d8,ale_bias2_d9,shap_bias2_d9,ale_stddev_d9,shap_stddev_d9,rel_stddev_reduction_d9,ale_bias2_d10,shap_bias2_d10,ale_stddev_d10,shap_stddev_d10,rel_stddev_reduction_d10,shap_time_mean,ale_time_mean,f_stddev,rel_stddev_reduction
results_sample_X_uniform_d10_f934f957_low0_high1_snr99_signal_hooker_2021_rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,99.0,0.5,rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9897,0.9900,0.003264,0.006198,0.060678,0.037178,-0.6321,0.001196,0.002135,0.069033,0.052745,-0.3088,0.009541,0.017137,0.051109,0.031231,-0.6365,0.008421,0.014335,0.052699,0.033558,-0.5704,0.009643,0.017373,0.047814,0.027323,-0.7500,0.000044,0.000004,0.018367,0.006320,-1.9064,0.005888,0.008796,0.027127,0.010897,-1.4894,0.010609,0.017631,0.039008,0.017603,-1.2160,0.007485,0.012426,0.064166,0.044873,-0.4299,0.010640,0.013782,0.072392,0.050482,-0.4340,0.001843,0.002551,0.1244553705717789,-0.8373
results_sample_X_uniform_d10_f934f957_low0_high1_snr19_signal_hooker_2021_rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,19.0,0.5,rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9479,0.9500,0.002766,0.006087,0.065512,0.038384,-0.7068,0.001186,0.002086,0.073874,0.054096,-0.3656,0.007694,0.015849,0.060756,0.033514,-0.8129,0.007690,0.014301,0.054475,0.032054,-0.6995,0.008082,0.015965,0.054356,0.030537,-0.7800,0.000040,0.000004,0.018945,0.007163,-1.6450,0.005426,0.008319,0.028982,0.011989,-1.4174,0.011202,0.017399,0.038416,0.018357,-1.0926,0.007311,0.012465,0.065054,0.045688,-0.4239,0.008805,0.012698,0.075346,0.052382,-0.4384,0.001804,0.002495,0.129847626542612,-0.8382
results_sample_X_uniform_d10_1ff5453d_low0_high1_snr9_signal_hooker_2021_rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,9.0,0.7,rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9897,0.9900,0.001676,0.005232,0.074819,0.053810,-0.3904,0.001730,0.001336,0.090536,0.073099,-0.2385,0.007668,0.015729,0.065049,0.039993,-0.6265,0.007138,0.013768,0.060585,0.034881,-0.7369,0.006381,0.014860,0.064344,0.032827,-0.9601,0.000050,0.000006,0.023489,0.008193,-1.8668,0.005283,0.008347,0.031798,0.013586,-1.3406,0.009371,0.016778,0.047198,0.021853,-1.1598,0.005804,0.012047,0.076665,0.047054,-0.6293,0.007022,0.010552,0.092187,0.063263,-0.4572,0.001586,0.002466,0.15556967536353952,-0.8406
results_sample_X_uniform_d10_d31ff3f2_low0_high1_snr9_signal_hooker_2021_rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,9.0,0.0,rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9897,0.9900,0.004824,0.009927,0.065800,0.041890,-0.5708,0.005114,0.010668,0.066041,0.048272,-0.3681,0.007313,0.013545,0.056364,0.032542,-0.7320,0.005583,0.012138,0.057976,0.035523,-0.6321,0.005274,0.010455,0.068406,0.043255,-0.5814,0.000059,0.000007,0.022935,0.008958,-1.5603,0.005753,0.008870,0.030284,0.011346,-1.6691,0.008401,0.014705,0.044789,0.020505,-1.1843,0.006104,0.011890,0.070447,0.042949,-0.6403,0.004945,0.007655,0.083171,0.056313,-0.4769,0.001721,0.002336,0.1372039280099368,-0.8415
results_sample_X_uniform_d10_0092d481_low0_high1_snr99_signal_hooker_2021_rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,99.0,0.9,rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9897,0.9900,0.001761,0.003518,0.060542,0.040667,-0.4887,0.000960,0.001067,0.067314,0.050297,-0.3383,0.010939,0.017068,0.051474,0.032143,-0.6014,0.008819,0.014618,0.051649,0.033472,-0.5431,0.009753,0.016795,0.051594,0.028253,-0.8262,0.000038,0.000005,0.019124,0.006507,-1.9389,0.005745,0.008700,0.028223,0.010914,-1.5860,0.011130,0.017318,0.036027,0.017602,-1.0468,0.008569,0.012850,0.063491,0.042930,-0.4789,0.010342,0.015034,0.071702,0.045153,-0.5880,0.001773,0.002500,0.1211285108543445,-0.8436
results_sample_X_uniform_d10_d31ff3f2_low0_high1_snr49_signal_hooker_2021_rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,49.0,0.0,rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2,5,relu,lbfgs,0.001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9795,0.9800,0.006401,0.010856,0.058816,0.038131,-0.5425,0.007014,0.011682,0.056571,0.042640,-0.3267,0.008646,0.014717,0.052191,0.030466,-0.7131,0.007612,0.012557,0.055387,0.036715,-0.5086,0.006983,0.012201,0.062023,0.040525,-0.5305,0.000043,0.000005,0.019516,0.006708,-1.9096,0.006647,0.009488,0.025223,0.009070,-1.7808,0.009467,0.014948,0.042675,0.019932,-1.1410,0.007740,0.011406,0.065311,0.042644,-0.5316,0.005384,0.007974,0.076791,0.052656,-0.4584,0.001820,0.002565,0.12761296354128399,-0.8443
results_sample_X_uniform_d10_1ff5453d_low0_high1_snr19_signal_hooker_2021_rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,19.0,0.7,rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9479,0.9500,0.001936,0.004895,0.061417,0.040410,-0.5198,0.001117,0.001417,0.078891,0.057080,-0.3821,0.008813,0.016435,0.059892,0.033131,-0.8077,0.007704,0.014396,0.053109,0.033630,-0.5792,0.007571,0.015257,0.055712,0.029812,-0.8687,0.000044,0.000005,0.019257,0.007336,-1.6249,0.005392,0.008497,0.029883,0.011757,-1.5418,0.010775,0.017262,0.039444,0.019068,-1.0686,0.007488,0.013524,0.062533,0.042064,-0.4866,0.007979,0.013761,0.082509,0.050451,-0.6354,0.001829,0.002496,0.1284421969223976,-0.8515
results_sample_X_gaussian_d2_12761c10_snr9_signal_cubic_nn_h10_tanh_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.0,nn_h10_tanh_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.8812,0.9000,0.128510,0.000661,0.497870,0.206747,-1.4081,0.002011,0.000600,0.216573,0.140420,-0.5423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000539,0.005252,0.2405891088591244,-0.9752
results_sample_X_gaussian_d2_12761c10_snr9_signal_basic_nn_h3_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_basic,9.0,0.0,nn_h3_tanh_alpha0.0001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.9006,0.9000,0.008953,0.000328,0.125610,0.049995,-1.5125,0.001213,0.000173,0.122878,0.064652,-0.9006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000536,0.000363,0.062145442878487674,-1.2065
results_sample_X_gaussian_d2_12761c10_snr9_signal_basic_nn_h3_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_basic,9.0,0.0,nn_h3_tanh_alpha0.0001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.9006,0.9000,0.000072,0.000328,0.105299,0.049995,-1.1062,0.007358,0.000173,0.179497,0.064652,-1.7764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000536,0.005008,0.062145442878487674,-1.4413
results_sample_X_gaussian_d2_87a9837a_snr9_signal_basic_nn_h2_tanh_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_basic,9.0,0.3,nn_h2_tanh_alpha0.001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.9006,0.9000,0.000828,0.000573,0.092257,0.039608,-1.3293,0.002416,0.001919,0.154656,0.055585,-1.7823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000371,0.005039,0.04209577906071575,-1.5558
results_sample_X_gaussian_d2_27fda980_snr9_signal_basic_interaction_nn_h20_relu_alpha0.01_lbfgs_n1000_R100.pkl,interactions,signal_basic_interaction,9.0,0.5,nn_h20_relu_alpha0.01_lbfgs,10,relu,lbfgs,0.001,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.8887,0.9000,nan,nan,0.471568,0.136164,-2.4632,nan,nan,0.458127,0.136377,-2.3593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000434,0.000090,0.20038834423418667,-2.4113
results_sample_X_gaussian_d2_27fda980_snr9_signal_basic_interaction_nn_h20_relu_alpha0.01_lbfgs_n1000_R100.pkl,interactions,signal_basic_interaction,9.0,0.5,nn_h20_relu_alpha0.01_lbfgs,10,relu,lbfgs,0.001,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.8887,0.9000,nan,nan,0.473758,0.136164,-2.4793,nan,nan,0.459976,0.136377,-2.3728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000434,0.000163,0.20038834423418667,-2.4261
results_sample_X_gaussian_d2_27fda980_snr9_signal_basic_interaction_nn_h20_relu_alpha0.01_lbfgs_n1000_R100.pkl,interactions,signal_basic_interaction,9.0,0.5,nn_h20_relu_alpha0.01_lbfgs,10,relu,lbfgs,0.001,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.8887,0.9000,nan,nan,0.477180,0.136164,-2.5045,nan,nan,0.462348,0.136377,-2.3902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000434,0.000124,0.20038834423418667,-2.4473
results_sample_X_gaussian_d2_87a9837a_snr9_signal_basic_interaction_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,interactions,signal_basic_interaction,9.0,0.3,nn_h10_relu_alpha0.001_lbfgs,10,relu,lbfgs,0.001,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.8887,0.9000,nan,nan,0.507882,0.136607,-2.7178,nan,nan,0.491885,0.137031,-2.5896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000369,0.000090,0.21887117912648507,-2.6537
results_sample_X_gaussian_d2_87a9837a_snr9_signal_basic_interaction_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,interactions,signal_basic_interaction,9.0,0.3,nn_h10_relu_alpha0.001_lbfgs,10,relu,lbfgs,0.001,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.8887,0.9000,nan,nan,0.509072,0.136607,-2.7266,nan,nan,0.493558,0.137031,-2.6018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000369,0.000159,0.21887117912648507,-2.6642
results_sample_X_gaussian_d2_87a9837a_snr9_signal_basic_interaction_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,interactions,signal_basic_interaction,9.0,0.3,nn_h10_relu_alpha0.001_lbfgs,10,relu,lbfgs,0.001,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.8887,0.9000,nan,nan,0.512394,0.136607,-2.7509,nan,nan,0.496501,0.137031,-2.6233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000369,0.000123,0.21887117912648507,-2.6871
results_sample_X_gaussian_d2_12761c10_snr9_signal_basic_interaction_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,interactions,signal_basic_interaction,9.0,0.0,nn_h10_relu_alpha0.001_lbfgs,10,relu,lbfgs,0.001,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.8887,0.9000,nan,nan,0.527266,0.137911,-2.8232,nan,nan,0.503441,0.131851,-2.8183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000401,0.000087,0.2231871320802742,-2.8208
results_sample_X_gaussian_d2_12761c10_snr9_signal_basic_interaction_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,interactions,signal_basic_interaction,9.0,0.0,nn_h10_relu_alpha0.001_lbfgs,10,relu,lbfgs,0.001,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.8887,0.9000,nan,nan,0.528605,0.137911,-2.8329,nan,nan,0.504184,0.131851,-2.8239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000401,0.000157,0.2231871320802742,-2.8284
results_sample_X_gaussian_d2_12761c10_snr9_signal_basic_interaction_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,interactions,signal_basic_interaction,9.0,0.0,nn_h10_relu_alpha0.001_lbfgs,10,relu,lbfgs,0.001,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.8887,0.9000,nan,nan,0.531474,0.137911,-2.8538,nan,nan,0.506342,0.131851,-2.8403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000401,0.000120,0.2231871320802742,-2.8470
results_sample_X_gaussian_d2_12761c10_snr9_signal_basic_interaction_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,interactions_average,signal_basic_interaction,9.0,0.0,nn_h10_relu_alpha0.001_lbfgs,10,relu,lbfgs,0.001,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.8883,0.9000,nan,nan,0.527326,0.136581,-2.8609,nan,nan,0.502788,0.130186,-2.8621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000456,0.000168,0.22070395009324087,-2.8615
